title,media,date,datetime,desc,link,img
"Reluctant trainee to race-walking qualifier for Paris Olympics clocking 1:19.55, Akshdeep Singh, 23, has come a long way",The Indian Express,14-Feb-23,,"As a kid growing up in Kahne Ke Village in Barnala district of Punjab, Akshdeep Singh often practiced running around the two-acre farm owned by his father...",https://indianexpress.com/article/sports/sport-others/race-walking-qualifier-for-paris-olympics-akshdeep-singh-national-record-8445318/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
US recovers sensor parts from downed Chinese balloon: Military,Times of India,14-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ... Singh Badal DeathSame Sex MarriagePM Modi in KeralaBrij BhushanKedarnath...",https://m.timesofindia.com/world/us/us-recovers-sensor-parts-from-downed-chinese-balloon-military/articleshow/97899965.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Took some time to understand what coach wanted from us: Bipin Singh,Times of India,13-Feb-23,,"Took some time to understand what coach wanted from us: Bipin Singh ; Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ; Yogi...",https://m.timesofindia.com/city/goa/took-some-time-to-understand-what-coach-wanted-from-us-bipin-singh/articleshow/97887860.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Iranian journalist released on bail week after arrest,Times of India,13-Feb-23,,"Trending Stories. Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/world/middle-east/iranian-journalist-released-on-bail-week-after-arrest/articleshow/97850472.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Wordle 604 answers for February 13: Wordle 604 hints, clues, and answers for today",Times of India,13-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ... Singh Badal DeathSame Sex MarriagePM Modi in KeralaBrij BhushanKedarnath...",https://m.timesofindia.com/gadgets-news/wordle-604-answers-for-february-13-wordle-604-hints-clues-and-answers-for-today/articleshow/97852557.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Ahmedabad businessman returns from quake-ravaged Turkey,Times of India,13-Feb-23,,"53-year-old Singh, who has textile business interests in Turkey, Indonesia and Thailand, said that he got up to drink a glass of water, ""when the whole building...",https://m.timesofindia.com/city/ahmedabad/ahmedabad-businessman-returns-from-quake-ravaged-turkey/articleshow/97849683.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
People to ensure 21L lamps are lit in Ujjain on Mahashivratri: Shivraj Singh Chouhan,Times of India,12-Feb-23,,"BHOPAL: Chief minister Shivraj Singh Chouhan has said that on February 18, the festival of Mahashivratri will be celebrated in Ujjain on the lines of...",https://m.timesofindia.com/city/bhopal/people-to-ensure-21l-lamps-are-lit-in-ujjain-on-mahashivratri-shivraj-singh-chouhan/articleshow/97833533.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Wordle 603 answers for February 12: Wordle 603 hints, clues, and answers for today",Times of India,12-Feb-23,,"10 cops, 1 civilian killed in blast carried out by Maoists in Chhattisgarh's Dantewada · Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks...",https://m.timesofindia.com/gadgets-news/wordle-603-answers-for-february-12-wordle-603-hints-clues-and-answers-for-today/articleshow/97835364.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Telangana CM KCR slams PM Modi, mocks $3.1 trillion economy claim",Times of India,13-Feb-23,,"Telangana CM KCR slams PM Modi, mocks $3.1 trillion economy claim ; Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ; Yogi...",https://m.timesofindia.com/city/hyderabad/telangana-cm-kcr-slams-pm-modi-mocks-3-1-trillion-economy-claim/articleshow/97847439.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"'Flaws are not in India's religion and traditions, but...'- PM Modi",ABP LIVE,12-Feb-23,,"... in support of Indian wrestlers, ask govt to take action against Brij Bhushan Sharan Singh ... Indian wrestlers VS Brij Bhushan Sharan Singh | Abp news.",https://news.abplive.com/videos/news/india-flaws-are-not-in-india-s-religion-and-traditions-but-pm-modi-1581656,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Apple Maps privacy bug: Why iPhone users don't need to worry,Times of India,13-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ... Singh Badal DeathSame Sex MarriagePM Modi in KeralaBrij BhushanKedarnath...",https://m.timesofindia.com/gadgets-news/apple-maps-privacy-bug-why-iphone-users-dont-need-to-worry/articleshow/97857484.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Interpretation of law must keep pace with the changing needs of society: Supreme Court,Times of India,12-Feb-23,,"... Covid News Live: India reports 6600 Fresh Covid cases · Brij Bhushan Sharan Singh: Why no FIR against Brij Bhushan, Supreme Court asks Delhi police...",https://m.timesofindia.com/india/interpretation-of-law-must-keep-pace-with-the-changing-needs-of-society-supreme-court/articleshow/97830080.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Three killed, 20 injured in suicide attack in Pakistan",Times of India,11-Feb-23,,"Trending Stories. Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police · Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/world/pakistan/three-killed-20-injured-in-suicide-attack-in-pakistan/articleshow/97828219.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Justice NK Singh appointed as Chief Justice of J&K, Ladakh ...",Rising Kashmir,12-Feb-23,,"Justice Nongmeikapam Kotiswar Singh, judge of the Gauhati High Court has been appointed as Chief Justice of the High Court of Jammu and Kashmir and Ladakh.",http://risingkashmir.com/justice-nk-singh-appointed-as-chief-justice-of-jk-ladakh-high-court,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Eye on civic polls: Maharashtra CM Eknath Shinde, deputy CM Devendra Fadnavis to inaugurate projects wort",Times of India,14-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ... in KeralaBrij BhushanKedarnath TempleOperation KaveriKarnataka Election...",https://m.timesofindia.com/city/thane/eye-on-civic-polls-maharashtra-cm-eknath-shinde-deputy-cm-devendra-fadnavis-set-to-inaugurate-projects-worth-rs-105-6-crore-in-kalyan-ulhasnagar-brihanmumbai-municipal-corporation-kalyan-dombivli-municipal-corporation-and-ulhasnagar-municipal-corporation/articleshow/97924008.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Goa: Temperature likely to fluctuate by 2 degrees till Thursday,Times of India,13-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ... Singh Badal DeathSame Sex MarriagePM Modi in KeralaBrij BhushanKedarnath...",https://m.timesofindia.com/city/goa/temperature-likely-to-fluctuate-by-2-degrees-till-thursday/articleshow/97847077.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Shraddha Walkar murder case: Aaftab Poonawala seeks chargesheet in folders, certificates",Times of India,14-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ... MarriagePM Modi in KeralaSania MirzaBrij BhushanKedarnath TempleIPL Slow...",https://m.timesofindia.com/city/delhi/aaftab-seeks-chargesheet-in-folders-certificates/articleshow/97888917.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Shiromani Akali Dal president Sukhbir Singh Badal dares Punjab CM Bhagwant Mann over Rs 40,000-crore inve",Times of India,15-Feb-23,,"JALANDHAR: Launching a vitriolic attack on the Punjab government over claims that it had attracted an investment of Rs 40,000 crore besides giving jobs to...",https://m.timesofindia.com/city/chandigarh/shiromani-akali-dal-president-sukhbir-singh-badal-dares-punjab-cm-bhagwant-mann-over-rs-40000-crore-investment-2-5-lakh-jobs-claim/articleshow/97954846.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"J&K AAP chairman quits over its ‘disconnect’ with public issues, returns to Panthers Party",The Indian Express,16-Feb-23,,"'Very sad and shameful': Political leaders slam BJP after wrestlers claim... brij bhushan sharan singh bjp · UP urban body polls: On BJP's campaign trail, a...",https://indianexpress.com/article/political-pulse/jk-aap-chairman-quits-over-its-disconnect-with-public-issues-returns-to-panthers-party-8449885/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Comes out on 28-day parole in Mohali,Times of India,16-Feb-23,,"MOHALI: One of the Bandi Singhs, Gurmeet Singh Engineer, joined the Qaumi Insaaf Morcha in Mohali on Wednesday after he was granted 28-day parole.",https://m.timesofindia.com/city/chandigarh/comes-out-on-28-day-parole-in-mohali/articleshow/97970047.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Medico killing: Human blood on accused's T-shirt, says JJ Hospital",Times of India,17-Feb-23,,"10 cops, 1 civilian killed in blast carried out by Maoists in Chhattisgarh's Dantewada · Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi...",https://m.timesofindia.com/city/mumbai/medico-killing-human-blood-on-accuseds-t-shirt-says-jj-hospital/articleshow/97996567.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"11 months after death of NRI, second wife, parents booked",Times of India,16-Feb-23,,"Singapore citizen Brij Nandan Singh Soin (junior) died of cancer in March 2022. The case was registered against his second wife Kamalpreet Kaur, and her parents...",https://m.timesofindia.com/city/chandigarh/11-months-after-death-of-nri-second-wife-parents-booked/articleshow/97965866.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Congress: PM Modi can't tolerate slightest criticism from Western media,Times of India,16-Feb-23,,"Congress: PM Modi can't tolerate slightest criticism from Western media ; Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ; Yogi...",https://m.timesofindia.com/india/congress-pm-modi-cant-tolerate-slightest-criticism-from-western-media/articleshow/97960380.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
4-storey commercial building in Mumbai's Lower Parel catches fire,Times of India,18-Feb-23,,"Parkash Singh Badal: Life and Times of 5 time Punjab CM ... Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police.",https://m.timesofindia.com/city/mumbai/4-storey-commercial-bldg-in-lower-parel-catches-fire/articleshow/98031743.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Hamlin: I meant no religious disrespect for wearing jacket,The Indian Express,16-Feb-23,,... against WFI chief Brij Bhushan · Wrestlers Protest Live Updates: Geeta Phogat claims taken into custody be... Brij Bhushan Sharan Singh at his residence.,https://indianexpress.com/article/sports/sport-others/hamlin-i-meant-no-religious-disrespect-for-wearing-jacket-8448212/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
US says Iran-based Saif al-Adel is new al-Qaida chief,Times of India,16-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/world/middle-east/us-says-iran-based-saif-al-adel-is-new-al-qaida-chief/articleshow/97966816.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"After tampon row, Michael Johnson takes dig at Tiger Woods, says ‘he has never been a leader’ and ‘has learned nothing’",The Indian Express,18-Feb-23,,"Brij Bhushan Sharan Singh at his residence. Probing allegations against Brij Bhushan, in January, Govt had flagged th.",https://indianexpress.com/article/sports/sport-others/after-tampon-row-michael-johnson-takes-dig-at-tiger-woods-says-he-has-never-been-a-leader-and-has-learned-nothing-8452514/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Chinese tech billionaire goes missing: Company,Times of India,17-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR...",https://m.timesofindia.com/world/china/bao-fan-chinese-tech-billionaire-goes-missing/articleshow/97999652.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Chinese consular office in Islamabad temporarily closed due to 'technical issues',Times of India,15-Feb-23,,"Trending Stories. Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police · Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/world/pakistan/chinese-consular-office-in-islamabad-temporarily-closed-due-to-technical-issues/articleshow/97945977.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Apple Visual Look-Up feature on iPhone: How to use,Times of India,16-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/gadgets-news/apple-visual-look-up-feature-on-iphone-how-to-use/articleshow/97980439.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Mercedes CEO: We need 'strategic patience' for Chinese EV premium market to grow,Times of India,17-Feb-23,,"Parkash Singh Badal cremated in Punjab with full state honours ... Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police...",https://m.timesofindia.com/auto/cars/mercedes-ceo-we-need-strategic-patience-for-chinese-ev-premium-market-to-grow/articleshow/98018434.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Networking giant Avaya files for Chapter 11 bankruptcy: 5 things to know,Times of India,16-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police · Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/gadgets-news/networking-giant-avaya-files-for-chapter-11-bankruptcy-5-things-to-know/articleshow/97967324.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"7 new battalions, 9,400 personnel: India to bolster ITBP amid tensions with China",Times of India,15-Feb-23,,"7 new battalions, 9,400 personnel: India to bolster ITBP amid tensions with China ; Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police.",https://m.timesofindia.com/india/7-new-battalions-9400-personnel-india-to-bolster-itbp-amid-tensions-with-china/articleshow/97954539.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Educationist John Mason, who led Doon School to new heights, no more",Times of India,18-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police · Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/india/educationist-john-mason-who-led-doon-school-to-new-heights-no-more/articleshow/98029581.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Tax not paid on certain remittances by BBC group entities, survey unearthed crucial evidence: Income-Tax Dept",Times of India,18-Feb-23,,Brij Bhushan Sharan Singh: 'Girls who have levelled allegations belonged to same 'akhada. 01:59. Brij Bhushan Sharan Singh: 'Girls who have levelled...,https://m.timesofindia.com/videos/toi-original/tax-not-paid-on-certain-remittances-by-bbc-group-entities-survey-unearthed-crucial-evidence-income-tax-dept/videoshow/98028021.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Jawan beaten to death by DMK councillor, sons and relatives in TN’s Krishnagiri district",Times of India,15-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ... in KeralaBrij BhushanKedarnath TempleIPL Slow Over Rate PenaltyOperation...",https://m.timesofindia.com/city/chennai/jawan-beaten-to-death-by-dmk-councillor-sons-and-relatives-in-tns-krishnagiri-district/articleshow/97949810.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Isis affiliate calls Pakistan 'Cancer in the name of Islam',Times of India,17-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police · Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/world/pakistan/isis-affiliate-calls-pakistan-cancer-in-the-name-of-islam/articleshow/98014279.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
New policy will discourage drinking: CM Shivraj Singh Chouhan,Times of India,21-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police · Yogi Adityanath receives death threat, police register FIR...",https://m.timesofindia.com/city/bhopal/new-policy-will-discourage-drinking-cm-shivraj-singh-chouhan/articleshow/98108998.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"RJD MLA Sudhaker Singh takes a dig at Bihar CM Nitish Kumar, posts a letter on farmers' issue",Times of India,20-Feb-23,,"PATNA: RJD MLA Sudhaker Singh, whose insolence had cost him his cabinet berth, on Saturday shot off an angry letter to chief minister Nitish Kumar alleging...",https://m.timesofindia.com/city/patna/rjd-mla-sudhaker-singh-takes-a-dig-at-bihar-cm-nitish-kumar-posts-a-letter-on-farmers-issue/articleshow/98075302.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"2 injured in road rage, 11 booked in Ludhiana",Times of India,22-Feb-23,,"2 injured in road rage, 11 booked in Ludhiana ; Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ; Yogi Adityanath receives death...",https://m.timesofindia.com/city/ludhiana/2-injured-in-road-rage-11-booked/articleshow/98136324.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Gautam Navlakha was in touch with man arrested by FBI in 2011 for receiving funds from Pakistan: NIA,Times of India,21-Feb-23,,"... Covid News Live: India reports 9,629 Fresh Covid cases · Brij Bhushan Sharan Singh: Why no FIR against Brij Bhushan, Supreme Court asks Delhi police...",https://m.timesofindia.com/india/gautam-navlakha-was-in-touch-with-man-arrested-by-fbi-in-2011-for-receiving-funds-from-pakistan-nia/articleshow/98130306.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Toshakhana case: Anti-graft body summons Imran,Times of India,22-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/world/pakistan/toshakhana-case-anti-graft-body-summons-imran/articleshow/98138511.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Pakistan's current account deficit shrinks 90% in Jan: State Bank of Pakistan,Times of India,21-Feb-23,,"Pakistan's current account deficit shrinks 90% in Jan: State Bank of Pakistan ; Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police.",https://m.timesofindia.com/world/pakistan/pakistans-current-account-deficit-shrinks-90-in-jan-state-bank-of-pakistan/articleshow/98116791.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Prelude to Kumbh: Over 9 crore took holy dip this Magh Mela,Times of India,20-Feb-23,,"Trending Stories. Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/lucknow/prelude-to-kumbh-over-9-crore-took-holy-dip-this-magh-mela/articleshow/98075897.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
China diplomat says Russia ties 'rock solid'; Xi may visit Moscow,Times of India,22-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/world/rest-of-world/china-diplomat-says-russia-ties-rock-solid-xi-may-visit-moscow/articleshow/98138341.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Three teenage girls and gunman dead in Texas shooting,Times of India,20-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ... in KeralaBrij BhushanKedarnath TempleOperation KaveriKarnataka Election...",https://m.timesofindia.com/world/us/three-teenage-girls-and-gunman-dead-in-texas-shooting/articleshow/98071713.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Pakistan police identify TTP terrorists involved in Karachi Police chief's office attack,Times of India,19-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ... KeralaBrij BhushanKedarnath TempleIndia China LACAmritpal SinghKedarnath...",https://m.timesofindia.com/world/pakistan/pakistan-police-identify-ttp-terrorists-involved-in-karachi-police-chiefs-office-attack/articleshow/98061728.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Cops targeting Cong workers: Uttam,Times of India,20-Feb-23,,"10 cops, 1 civilian killed in blast carried out by Maoists in Chhattisgarh's Dantewada · Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks...",https://m.timesofindia.com/city/hyderabad/cops-targeting-cong-workers-uttam/articleshow/98076978.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
How Taliban plan to use former foreign military bases in Afghanistan,Times of India,20-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ... Singh Badal DeathSame Sex MarriagePM Modi in KeralaBrij BhushanKedarnath...",https://m.timesofindia.com/world/south-asia/taliban-plans-to-turn-former-foreign-military-bases-into-special-economic-zones/articleshow/98067678.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Asian indoor medallist triple jumper Praveen Chithravel overcomes field & cold to land on podium,The Indian Express,22-Feb-23,,Late-night chaos at Jantar Mantar as protesting wrestlers claim police ma... Brij Bhushan Sharan Singh at his residence. Probing allegations against Brij...,https://indianexpress.com/article/sports/sport-others/praveen-chitravel-asian-indoor-medallist-triple-jumper-silver-medal-8458845/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
PVL: Ahmedabad Defenders crush Chennai Blitz,Onmanorama,19-Feb-23,,Wrestlers' protest politically motivated: Brij Bhushan Sharan Singh · Badminton Asia Championships: Satwik-Chirag pair create history by entering final.,https://www.onmanorama.com/sports/other-sports/2023/02/19/prime-volleyball-league-ahmedabad-defenders-chennai-blitz.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
CBI submits to court how agents mopped up ₹10cr from SSC aspirants,Times of India,21-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/kolkata/cbi-submits-to-court-how-agents-mopped-up-10cr-from-ssc-aspirants/articleshow/98108877.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Gujarat RERA posts vacant, 150 projects in limbo",Times of India,22-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police · Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/ahmedabad/gujrera-posts-vacant-150-projects-in-limbo/articleshow/98137238.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Viral video: Tigress and leopard come face to face at Panna Tiger Reserve, what happens next",Times of India,20-Feb-23,,Brij Bhushan Sharan Singh: 'Girls who have levelled allegations belonged to same 'akhada. 01:59. Brij Bhushan Sharan Singh: 'Girls who have levelled...,https://m.timesofindia.com/videos/toi-original/viral-video-tigress-and-leopard-come-face-to-face-at-panna-tiger-reserve-what-happens-next/videoshow/98089406.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
SUV driver failed to control steering on flyover’s curve,Times of India,20-Feb-23,,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/lucknow/suv-driver-failed-to-control-steering-on-flyovers-curve/articleshow/98077682.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Mamata govt, Hill parties lock horns as bandh, statehood talk resonates again",The Indian Express,21-Feb-23,,"brij bhushan sharan singh bjp. UP urban body polls: On BJP's campaign trail, a missing Brij Bhushan · MK Stalin Cabinet shuffle.",https://indianexpress.com/article/political-pulse/mamata-govt-hill-parties-lock-horns-as-bandh-statehood-talk-resonates-again-8459021/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Neglected by Kerala government, long jumper Sreeshankar joins RBI | Sports News | Onmanorama",Onmanorama,21-Feb-23,,Wrestlers' protest politically motivated: Brij Bhushan Sharan Singh · Badminton Asia Championships: Satwik-Chirag pair create history by entering final.,https://www.onmanorama.com/sports/other-sports/2023/02/21/neglected-by-kerala-government-long-jumper-sreeshankar-joins-rbi.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Indian wrestlers vs WFI: Oversight Committee given two-week extension to submit report,The Indian Express,23-Feb-23,,The biggest allegation among them was that Wrestling Federation of India chief Brij Bhushan Sharan Singh had abused his position and sexually harassed women...,https://indianexpress.com/article/sports/indian-wrestlers-vs-wfi-oversight-committee-given-two-week-extension-to-submit-report-8462847/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
